Fiscal_Year,Accounting_Period,SortOrder,MakeBold,LevelNum,nodedesc,HSortOrder,NdId,NdDesc,BaseAmount,ShowBox,Show_Vertical_Line,Show_Top_Line,Show_Bottom_Line,ND_Header,ND_SortOrder
2015,7,54,Y,5,720000 - Servicing Assets Securitized (L1),33,3,Total,136309378,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,55,Y,5,739000 - Commitments and Contingencies Accounts,33,3,Total,6.01E+11,N,Y,N,N,Institutional Clients Group [L4],1
2015,7,56,Y,5,760000 - Assets Under Management (L1),33,3,Total,2.80E+11,N,Y,N,Y,Institutional Clients Group [L4],1
,,0,N,1,,35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,1,Y,1,100002 - Indirect Assets (L1),35,9904464,-branded Cards [L6],209818030.7,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,2,Y,5,110001 - Cash and Due from Banks (L2),35,9904464,-branded Cards [L6],-1102612902,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,3,Y,5,115001 - Deposits with Banks (L2),35,9904464,-branded Cards [L6],75509862.59,N,Y,N,N,Global Consumer Banking [L4],2
,,4,Y,5,120001 - Federal Funds Sold and Resales (L2),35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
,,5,Y,5,125001 - Brokerage Receivables (L2),35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
,,6,Y,5,130001 - Trading Account Assets (L2),35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),35,9904464,-branded Cards [L6],986066779.9,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,8,N,10,135010 - Investments - Non-Marketable Securities (L3),35,9904464,-branded Cards [L6],471340.889,N,Y,N,N,Global Consumer Banking [L4],2
,,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,10,Y,5,135001 - Investments (L2),35,9904464,-branded Cards [L6],986538120.8,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),35,9904464,-branded Cards [L6],88007880217,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),35,9904464,-branded Cards [L6],0.424,N,Y,N,N,Global Consumer Banking [L4],2
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),35,9904464,-branded Cards [L6],88007880217,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,16,Y,5,145001 - Allowance for Loan Losses (L2),35,9904464,-branded Cards [L6],-3913322036,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,17,Y,5,150001 - Goodwill (L2),35,9904464,-branded Cards [L6],1126311524,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,18,Y,5,155001 - Intangible Assets (L2),35,9904464,-branded Cards [L6],1379704887,N,Y,N,N,Global Consumer Banking [L4],2
,,19,Y,5,156001 - Mortgage Servicing Rights (L2),35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,20,N,10,160040 - Property Plant and Equipment Net (L3),35,9904464,-branded Cards [L6],26889701.84,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,21,N,10,160030 - Interest & Fees Receivable from Loans (L3),35,9904464,-branded Cards [L6],1044987.591,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,22,N,10,160010 - Other Assets (L3),35,9904464,-branded Cards [L6],7360645726,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,23,Y,5,160001 - Other Assets (L2),35,9904464,-branded Cards [L6],7388580415,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,24,Y,1,100001 - Direct Assets (L1),35,9904464,-branded Cards [L6],93948590089,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,25,Y,1,100000 - Assets,35,9904464,-branded Cards [L6],94158408120,N,Y,N,N,Global Consumer Banking [L4],2
,,26,N,1,,35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,27,Y,5,210001 - Deposits (L2),35,9904464,-branded Cards [L6],461053892.7,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,28,Y,5,240001 - Trading Account Liabilities (L2),35,9904464,-branded Cards [L6],-4574.435,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,29,Y,5,250001 - Purchased Funds & Other Borrowings (L2),35,9904464,-branded Cards [L6],45513120.82,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,30,Y,5,260001 - Long-Term Debt (L2),35,9904464,-branded Cards [L6],0.337,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,31,N,10,270000 - Other Liabilities (L3),35,9904464,-branded Cards [L6],1393223129,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,32,N,10,265000 - Accrued Taxes & Other Expenses (L3),35,9904464,-branded Cards [L6],5426161615,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,33,Y,5,270001 - Other Liabilities (L2),35,9904464,-branded Cards [L6],6819384744,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,34,Y,5,280001 - Net Intersegment Funding - Items in Transit (IIT) (L2),35,9904464,-branded Cards [L6],56082608251,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,35,Y,1,200001 - Liabilities (L1),35,9904464,-branded Cards [L6],63408555434,N,Y,N,N,Global Consumer Banking [L4],2
,,36,N,1,,35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
,,37,N,10,311001 - Preferred Stock (L3),35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,38,N,10,320000 - Common Stock (L3),35,9904464,-branded Cards [L6],445355197.6,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,39,N,10,331001 - Additional Paid-In Capital (APIC) (L3),35,9904464,-branded Cards [L6],7221745839,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,40,N,10,340000 - Retained Earnings (L3),35,9904464,-branded Cards [L6],3067368308,N,Y,N,N,Global Consumer Banking [L4],2
,,41,N,10,350000 - Treasury Stock (L3),35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,42,N,10,360001 - Accumulated Other Comprehensive Income/Loss (L3),35,9904464,-branded Cards [L6],13461909.39,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,43,Y,5,310001 - group's Stockholders Equity (L2),35,9904464,-branded Cards [L6],10747931254,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,44,Y,5,380001 - Non-Controlling Interest (L2),35,9904464,-branded Cards [L6],58354781.58,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,45,Y,1,300001 - Total Equity (L1),35,9904464,-branded Cards [L6],10806286035,N,Y,N,N,Global Consumer Banking [L4],2
,,46,N,1,,35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,47,Y,5,370001 - Management Capital (L1),35,9904464,-branded Cards [L6],19943203457,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,48,Y,1,200000 - Total Liabilities & Equity,35,9904464,-branded Cards [L6],94158044927,N,Y,N,N,Global Consumer Banking [L4],2
,,49,N,1,,35,9904464,-branded Cards [L6],0,Y,N,N,N,Global Consumer Banking [L4],2
,,50.1,N,5,Average Loans,35,9904464,-branded Cards [L6],,N,Y,Y,N,Global Consumer Banking [L4],2
,,50.2,N,5,Average Deposits,35,9904464,-branded Cards [L6],,N,Y,N,Y,Global Consumer Banking [L4],2
2015,7,51,N,10,940184 - Total 90+ Days Past Due (90+ DPD) (L2),35,9904464,-branded Cards [L6],857420006.3,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,52,N,10,940200 - Total 30-89 Days Past Due (30-89 DPD) (L2),35,9904464,-branded Cards [L6],894037677.9,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,53,Y,5,940210 - Total Past Due Loans (L1),35,9904464,-branded Cards [L6],1751457684,N,Y,N,N,Global Consumer Banking [L4],2
,,54,Y,5,720000 - Servicing Assets Securitized (L1),35,9904464,-branded Cards [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,55,Y,5,739000 - Commitments and Contingencies Accounts,35,9904464,-branded Cards [L6],2.92E+11,N,Y,N,N,Global Consumer Banking [L4],2
,,56,Y,5,760000 - Assets Under Management (L1),35,9904464,-branded Cards [L6],0,N,Y,N,Y,Global Consumer Banking [L4],2
,,0,N,1,,36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
,,1,Y,1,100002 - Indirect Assets (L1),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,2,Y,5,110001 - Cash and Due from Banks (L2),36,9908839,Retail Services [L6],231274294,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,3,Y,5,115001 - Deposits with Banks (L2),36,9908839,Retail Services [L6],1806678,N,Y,N,N,Global Consumer Banking [L4],2
,,4,Y,5,120001 - Federal Funds Sold and Resales (L2),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
,,5,Y,5,125001 - Brokerage Receivables (L2),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
,,6,Y,5,130001 - Trading Account Assets (L2),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
,,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,8,N,10,135010 - Investments - Non-Marketable Securities (L3),36,9908839,Retail Services [L6],1500000,N,Y,N,N,Global Consumer Banking [L4],2
,,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,10,Y,5,135001 - Investments (L2),36,9908839,Retail Services [L6],1500000,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),36,9908839,Retail Services [L6],43163077141,N,Y,N,N,Global Consumer Banking [L4],2
,,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),36,9908839,Retail Services [L6],43163077141,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,16,Y,5,145001 - Allowance for Loan Losses (L2),36,9908839,Retail Services [L6],-2210797263,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,17,Y,5,150001 - Goodwill (L2),36,9908839,Retail Services [L6],1219817677,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,18,Y,5,155001 - Intangible Assets (L2),36,9908839,Retail Services [L6],2075931530,N,Y,N,N,Global Consumer Banking [L4],2
,,19,Y,5,156001 - Mortgage Servicing Rights (L2),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,20,N,10,160040 - Property Plant and Equipment Net (L3),36,9908839,Retail Services [L6],922366,N,Y,N,N,Global Consumer Banking [L4],2
,,21,N,10,160030 - Interest & Fees Receivable from Loans (L3),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,22,N,10,160010 - Other Assets (L3),36,9908839,Retail Services [L6],14705226194,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,23,Y,5,160001 - Other Assets (L2),36,9908839,Retail Services [L6],14706148560,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,24,Y,1,100001 - Direct Assets (L1),36,9908839,Retail Services [L6],59188758617,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,25,Y,1,100000 - Assets,36,9908839,Retail Services [L6],59188758617,N,Y,N,N,Global Consumer Banking [L4],2
,,26,N,1,,36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,27,Y,5,210001 - Deposits (L2),36,9908839,Retail Services [L6],144045813,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,28,Y,5,240001 - Trading Account Liabilities (L2),36,9908839,Retail Services [L6],879481,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,29,Y,5,250001 - Purchased Funds & Other Borrowings (L2),36,9908839,Retail Services [L6],29740882,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,30,Y,5,260001 - Long-Term Debt (L2),36,9908839,Retail Services [L6],451070333,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,31,N,10,270000 - Other Liabilities (L3),36,9908839,Retail Services [L6],225532309,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,32,N,10,265000 - Accrued Taxes & Other Expenses (L3),36,9908839,Retail Services [L6],11877751004,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,33,Y,5,270001 - Other Liabilities (L2),36,9908839,Retail Services [L6],12103283313,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,34,Y,5,280001 - Net Intersegment Funding - Items in Transit (IIT) (L2),36,9908839,Retail Services [L6],32171151455,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,35,Y,1,200001 - Liabilities (L1),36,9908839,Retail Services [L6],44900171277,N,Y,N,N,Global Consumer Banking [L4],2
,,36,N,1,,36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,37,N,10,311001 - Preferred Stock (L3),36,9908839,Retail Services [L6],151,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,38,N,10,320000 - Common Stock (L3),36,9908839,Retail Services [L6],9010,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,39,N,10,331001 - Additional Paid-In Capital (APIC) (L3),36,9908839,Retail Services [L6],-581585255,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,40,N,10,340000 - Retained Earnings (L3),36,9908839,Retail Services [L6],1356854832,N,Y,N,N,Global Consumer Banking [L4],2
,,41,N,10,350000 - Treasury Stock (L3),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,42,N,10,360001 - Accumulated Other Comprehensive Income/Loss (L3),36,9908839,Retail Services [L6],-221865,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,43,Y,5,310001 - group's Stockholders Equity (L2),36,9908839,Retail Services [L6],775056873,N,Y,N,N,Global Consumer Banking [L4],2
,,44,Y,5,380001 - Non-Controlling Interest (L2),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,45,Y,1,300001 - Total Equity (L1),36,9908839,Retail Services [L6],775056873,N,Y,N,N,Global Consumer Banking [L4],2
,,46,N,1,,36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,47,Y,5,370001 - Management Capital (L1),36,9908839,Retail Services [L6],13513530467,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,48,Y,1,200000 - Total Liabilities & Equity,36,9908839,Retail Services [L6],59188758617,N,Y,N,N,Global Consumer Banking [L4],2
,,49,N,1,,36,9908839,Retail Services [L6],0,Y,N,N,N,Global Consumer Banking [L4],2
,,50.1,N,5,Average Loans,36,9908839,Retail Services [L6],,N,Y,Y,N,Global Consumer Banking [L4],2
,,50.2,N,5,Average Deposits,36,9908839,Retail Services [L6],,N,Y,N,Y,Global Consumer Banking [L4],2
2015,7,51,N,10,940184 - Total 90+ Days Past Due (90+ DPD) (L2),36,9908839,Retail Services [L6],569103908,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,52,N,10,940200 - Total 30-89 Days Past Due (30-89 DPD) (L2),36,9908839,Retail Services [L6],677039982,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,53,Y,5,940210 - Total Past Due Loans (L1),36,9908839,Retail Services [L6],1246143890,N,Y,N,N,Global Consumer Banking [L4],2
,,54,Y,5,720000 - Servicing Assets Securitized (L1),36,9908839,Retail Services [L6],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,55,Y,5,739000 - Commitments and Contingencies Accounts,36,9908839,Retail Services [L6],2.75E+11,N,Y,N,N,Global Consumer Banking [L4],2
,,56,Y,5,760000 - Assets Under Management (L1),36,9908839,Retail Services [L6],0,N,Y,N,Y,Global Consumer Banking [L4],2
,,0,N,1,,37,4463,Cards [L5],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,1,Y,1,100002 - Indirect Assets (L1),37,4463,Cards [L5],209818030.7,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,2,Y,5,110001 - Cash and Due from Banks (L2),37,4463,Cards [L5],-871338607.5,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,3,Y,5,115001 - Deposits with Banks (L2),37,4463,Cards [L5],77316540.59,N,Y,N,N,Global Consumer Banking [L4],2
,,4,Y,5,120001 - Federal Funds Sold and Resales (L2),37,4463,Cards [L5],0,N,Y,N,N,Global Consumer Banking [L4],2
,,5,Y,5,125001 - Brokerage Receivables (L2),37,4463,Cards [L5],0,N,Y,N,N,Global Consumer Banking [L4],2
,,6,Y,5,130001 - Trading Account Assets (L2),37,4463,Cards [L5],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),37,4463,Cards [L5],986066779.9,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,8,N,10,135010 - Investments - Non-Marketable Securities (L3),37,4463,Cards [L5],1971340.889,N,Y,N,N,Global Consumer Banking [L4],2
,,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),37,4463,Cards [L5],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,10,Y,5,135001 - Investments (L2),37,4463,Cards [L5],988038120.8,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),37,4463,Cards [L5],1.31E+11,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),37,4463,Cards [L5],0.424,N,Y,N,N,Global Consumer Banking [L4],2
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),37,4463,Cards [L5],0,N,Y,N,N,Global Consumer Banking [L4],2
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),37,4463,Cards [L5],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),37,4463,Cards [L5],1.31E+11,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,16,Y,5,145001 - Allowance for Loan Losses (L2),37,4463,Cards [L5],-6124119299,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,17,Y,5,150001 - Goodwill (L2),37,4463,Cards [L5],2346129201,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,18,Y,5,155001 - Intangible Assets (L2),37,4463,Cards [L5],3455636417,N,Y,N,N,Global Consumer Banking [L4],2
,,19,Y,5,156001 - Mortgage Servicing Rights (L2),37,4463,Cards [L5],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,20,N,10,160040 - Property Plant and Equipment Net (L3),37,4463,Cards [L5],27812067.84,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,21,N,10,160030 - Interest & Fees Receivable from Loans (L3),37,4463,Cards [L5],1044987.591,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,22,N,10,160010 - Other Assets (L3),37,4463,Cards [L5],22065871920,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,23,Y,5,160001 - Other Assets (L2),37,4463,Cards [L5],22094728975,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,24,Y,1,100001 - Direct Assets (L1),37,4463,Cards [L5],1.53E+11,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,25,Y,1,100000 - Assets,37,4463,Cards [L5],1.53E+11,N,Y,N,N,Global Consumer Banking [L4],2
,,26,N,1,,37,4463,Cards [L5],0,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,27,Y,5,210001 - Deposits (L2),37,4463,Cards [L5],605099705.7,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,28,Y,5,240001 - Trading Account Liabilities (L2),37,4463,Cards [L5],874906.565,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,29,Y,5,250001 - Purchased Funds & Other Borrowings (L2),37,4463,Cards [L5],75254002.82,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,30,Y,5,260001 - Long-Term Debt (L2),37,4463,Cards [L5],451070333.3,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,31,N,10,270000 - Other Liabilities (L3),37,4463,Cards [L5],1618755438,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,32,N,10,265000 - Accrued Taxes & Other Expenses (L3),37,4463,Cards [L5],17303912619,N,Y,N,N,Global Consumer Banking [L4],2
2015,7,33,Y,5,270001 - Other Liabilities (L2),37,4463,Cards [L5],18922668057,N,Y,N,N,Global Consumer Banking [L4],2
